"CRN","Title","Days","Time","Students","Date","Location"
"41661","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41662","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42190","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"42191","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41663","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","W","<abbr title=""To Be Announced"">TBA</abbr>","11","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41664","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","F","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41671","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","&nbsp;","07:30 am-12:00 pm","18","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41672","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","T","12:30 pm-05:00 pm","17","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41673","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","W","07:30 am-12:00 pm","15","08/23-12/15","CO 108"
"41674","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","W","12:30 pm-05:00 pm","16","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41675","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","R","07:30 am-12:00 pm","12","08/23-12/15","CO 108"
"42216","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","R","12:30 pm-05:00 pm","24","08/23-12/15","CO 108"
"41676","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","WF","07:30 am-12:00 pm","20","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41665","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","T","07:30 am-12:00 pm","16","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41666","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","T","12:30 pm-05:00 pm","14","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41667","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","W","07:30 am-12:00 pm","16","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41668","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","W","12:30 pm-05:00 pm","16","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41669","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","R","07:30 am-12:00 pm","24","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42189","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","R","12:30 pm-05:00 pm","16","08/23-12/15","ED 315"
"41670","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","WF","12:30 pm-05:00 pm","20","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42217","Wellness: Mind, Body, and Spirit","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","15","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41593","Women's Health","R","08:00 am-10:45 am","30","08/23-12/15","CO 314"
"41594","Women's Health","T","08:00 am-10:45 am","40","08/23-12/15","KA 167"
"41595","Women's Health","R","12:45 pm-03:30 pm","42","08/23-12/15","CO 315"
"41596","Medical-Surgical Nursing II: Nursing Care of Children","T","08:00 am-10:45 am","44","08/23-12/15","CO 312"
"41597","Medical-Surgical Nursing II: Nursing Care of Children","T","12:45 pm-03:30 pm","40","08/23-12/15","CO 312"
"41598","Medical-Surgical Nursing II: Nursing Care of Children","R","08:00 am-10:45 am","28","08/23-12/15","CO 312"
"41677","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","<abbr title=""To Be Announced"">TBA</abbr>","16","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41678","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","14","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41679","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","T","07:00 am-04:30 pm","14","08/23-12/15","HCHOAK "
"41680","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","W","07:00 am-04:30 pm","14","08/23-12/15","HCHOAK "
"41681","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","R","07:00 am-04:30 pm","14","08/23-12/15","HCHOAK "
"41682","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","12","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41683","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","<abbr title=""To Be Announced"">TBA</abbr>","14","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"42188","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","14","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41685","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children - Simulation Lab","<abbr title=""To Be Announced"">TBA</abbr>","28","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41686","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children - Simulation Lab","<abbr title=""To Be Announced"">TBA</abbr>","57","1","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41687","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children - Simulation Lab","<abbr title=""To Be Announced"">TBA</abbr>","42","14","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41599","Complex Care","W","07:30 am-10:20 am","30","08/23-12/15","CO 106"
"41600","Complex Care","W","01:45 pm-04:25 pm","30","08/23-12/15","CO 107"
"41601","Complex Care","T","09:00 am-11:45 am","18","08/23-12/15","ST 104"
"41604","Senior Seminar","W","11:50 am-01:35 pm","23","08/23-12/15","CO 315"
"41605","Senior Seminar","W","11:50 am-01:35 pm","24","08/23-12/15","CO 317"
"41606","Senior Seminar","W","11:50 am-01:35 pm","13","08/23-12/15","ED 110"
"41607","Senior Seminar","T","01:00 pm-02:40 pm","18","08/23-12/15","ST 105"
"41688","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41689","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41690","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41691","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41692","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41693","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41694","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41695","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41696","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41697","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41698","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"42237","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","117","57","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41699","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","11","2","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41700","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","11","5","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41701","Clinical Lab VI: Complex Care","<abbr title=""To Be Announced"">TBA</abbr>","11","8","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"42449","Community Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","Tuition (Nursing)"
"42450","Community Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","Tuition (Nursing)"
"42448","Transitions to Graduate Nursing and Scholarly Writing","T","02:00 pm-04:00 pm","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42451","Transitions to Graduate Nursing and Scholarly Writing","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41702","Introductory Pathophysiology and Pharmacology","R","08:00 am-10:45 am","0","08/23-12/15","SJC 202"
"41703","Principles of Epidemiology","T","10:00 am-12:30 pm","0","08/23-12/15","SJC 111"
"41704","Assessment Across the Lifespan","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42313","Foundations of Leadership in the Healthcare Microsystem","<abbr title=""To Be Announced"">TBA</abbr>","30","30","<abbr title=""To Be Announced"">TBA</abbr>","Tuition (Nursing)"
"41706","Foundations of Leadership in the Healthcare Microsystem","T","02:00 pm-04:00 pm","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41707","Foundations of Leadership in the Healthcare Microsystem","R","02:00 pm-04:00 pm","1","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"41710","Introduction to Nurse Leader Role","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41711","Introduction to Nurse Leader Role","R","11:00 am-11:50 am","0","08/23-12/15","SJC 111"
"41712","Healthcare Systems Leadership","T","05:00 pm-08:00 pm","0","08/23-08/23","<abbr title=""To Be Announced"">TBA</abbr>"
"41713","Healthcare Systems Leadership","T","03:30 pm-06:15 pm","0","08/23-12/15","SJC 111"
"41714","Healthcare Systems Leadership","T","12:45 pm-03:30 pm","34","08/23-12/15","KA 363"
"41715","Educator Role","W","09:00 am-09:40 am","0","08/23-12/15","SJC 111"
"41716","Medical-Surgical Nursing I","T","12:30 pm-03:15 pm","0","08/23-12/15","SJC 111"
"41717","Medical-Surgical Nursing I","F","01:30 pm-04:15 pm","34","08/23-12/15","CO 414"
"42250","Medical-Surgical Nursing I","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41781","Medical-Surgical Nursing I - Clinical Lab","<abbr title=""To Be Announced"">TBA</abbr>","8","8","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing and Tuition (Nursing)"
"41782","Medical-Surgical Nursing I - Clinical Lab","<abbr title=""To Be Announced"">TBA</abbr>","8","8","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing and Tuition (Nursing)"
"41783","Medical-Surgical Nursing I - Clinical Lab","<abbr title=""To Be Announced"">TBA</abbr>","8","8","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing and Tuition (Nursing)"
"41777","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41778","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41779","Medical-Surgical Nursing I - Clinical Lab","<abbr title=""To Be Announced"">TBA</abbr>","9","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing and Tuition (Nursing)"
"41780","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42432","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42251","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42252","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42253","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42254","Medical-Surgical Nursing I - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42370","Medical-Surgical Nursing I - Clinical Lab","<abbr title=""To Be Announced"">TBA</abbr>","7","7","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing and Tuition (Nursing)"
"42446","Financial Resource Management in the Microsystem","W","02:00 pm-04:00 pm","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41718","Health Assessment","R","01:00 pm-02:45 pm","0","08/23-12/15","SJC 111"
"41719","Fundamentals of Nursing: Learning and Reasoning","T","08:00 am-09:40 am","0","08/23-12/15","SJC 111"
"41720","Clinical Outcomes Manager Practicum","T","10:45 am-11:35 am","0","08/23-12/15","SJC 202"
"41721","Clinical Outcomes Manager Practicum","F","04:35 pm-05:45 pm","34","08/23-12/15","MH LL5"
"42330","Financial Resource Management","F","08:30 am-10:45 am","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41723","Nursing Research","T","08:00 am-10:30 am","0","08/23-12/15","SJC 202"
"41724","Nursing Research","T","08:00 am-10:45 am","34","08/23-12/15","LM 355"
"41725","Medical-Surgical Nursing II","W","01:00 pm-03:45 pm","0","08/23-12/15","SJC 111"
"41726","Medical-Surgical Nursing II - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41727","Medical-Surgical Nursing II - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41728","Medical-Surgical Nursing II - Clinical Lab","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41731","Nursing Inquiry","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41732","Healthcare Informatics","W","10:15 am-12:05 pm","0","08/23-12/15","SJC 111"
"42447","Quality, Improvement and Patient Safety in the Microsystem","W","02:00 pm-04:00 pm","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41733","Clinical Leadership in Mental Health and Community-Based Practice","M","01:00 pm-03:45 pm","33","08/23-12/15","CO 313"
"41734","Integration and Evaluation of the Clinical Leadership Role","W","01:00 pm-03:45 pm","33","08/23-12/15","CO 313"
"41735","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41736","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41737","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41738","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41739","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41740","Healthcare Policy and Ethics","T","01:00 pm-03:45 pm","13","08/23-12/15","SJC 202"
"41741","Healthcare Policy and Ethics","M","11:50 am-02:15 pm","29","08/23-12/15","ED 110"
"41743","Nurse Leader Roles Synthesis","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41744","Nurse Leader Roles Synthesis","T","10:00 am-11:40 am","13","08/23-12/15","SJC 203"
"41745","Nurse Leader Roles Synthesis","M","08:00 am-09:45 am","28","08/23-12/15","CO 414"
"41746","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41747","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41748","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41749","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41750","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
