"CRN","Title","Days","Time","Students","Date","Location"
"41589","Medical-Surgical Nursing I: Management of Comprehensive Adult Patient Care","T","12:00 pm-03:45 pm","21","08/23-12/06","ST 105"
"42179","Healthcare Systems II: Management in Complex Clinical Systems","M","08:00 am-09:40 am","41","08/23-12/05","CO 317"
"41590","Healthcare Systems II: Management in Complex Clinical Systems","M","11:50 am-01:35 pm","32","08/23-12/05","CO 315"
"41591","Healthcare Systems II: Management in Complex Clinical Systems","M","04:35 pm-06:25 pm","28","08/23-12/05","CO 317"
"41592","Healthcare Systems II: Management in Complex Clinical Systems","T","09:00 am-10:50 am","21","08/23-12/06","ST 105"
"41652","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","T","07:00 am-04:30 pm","8","08/23-12/07","UCSF "
"41653","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","W","07:00 am-04:30 pm","8","08/23-12/07","UCSF "
"41654","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","T","07:00 am-04:30 pm","8","08/23-12/07","HSFGH "
"41655","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","W","07:00 am-04:30 pm","8","08/23-12/07","MCSCV "
"41656","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","R","07:00 am-04:30 pm","8","08/23-12/01","HKSR "
"41657","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","R","07:00 am-04:30 pm","8","08/23-12/01","HSU "
"41658","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","W","07:00 am-04:30 pm","8","08/23-12/15","HKSF "
"41659","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","T","07:00 am-04:30 pm","8","08/23-12/06","MPHS "
"41660","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","T","03:00 pm-11:59 pm","8","08/23-12/06","MCCP "
"41661","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","W","07:00 am-04:30 pm","5","08/23-12/07","HSFM "
"41662","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","T","03:00 pm-11:59 pm","8","08/23-12/06","HSM "
"42190","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","R","07:00 am-04:30 pm","8","08/23-12/07","HKSF "
"42191","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","R","03:00 pm-11:59 pm","8","08/23-12/01","HKSR "
"41663","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","W","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41664","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","F","<abbr title=""To Be Announced"">TBA</abbr>","11","08/23-12/02","<abbr title=""To Be Announced"">TBA</abbr>"
"41671","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","&nbsp;","07:30 am-12:00 pm","17","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41672","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","T","12:30 pm-05:00 pm","17","08/23-12/06","<abbr title=""To Be Announced"">TBA</abbr>"
"41673","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","W","07:30 am-12:00 pm","15","08/23-12/07","CO 108"
"41674","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","W","12:30 pm-05:00 pm","16","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41675","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","R","07:30 am-12:00 pm","12","08/23-12/01","CO 108"
"42216","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","R","12:30 pm-05:00 pm","24","08/23-12/01","CO 108"
"41676","Clinical Lab IV: Medical Surgical Nursing Skills Clinic","W","07:30 am-12:00 pm","21","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41665","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","T","07:30 am-12:00 pm","16","08/23-12/06","ED 315"
"41666","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","T","12:30 pm-05:00 pm","13","08/23-12/06","ED 315"
"41667","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","W","07:30 am-12:00 pm","16","08/23-12/07","ED 315"
"41668","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","W","12:30 pm-05:00 pm","16","08/23-12/07","ED 315"
"41669","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","R","07:30 am-12:00 pm","24","08/23-12/01","ED 315"
"42189","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","R","12:30 pm-05:00 pm","16","08/23-12/01","ED 315"
"41670","Clinical Lab IV: Medical Surgical Nursing Simulation Lab","W","12:30 pm-05:00 pm","21","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42217","Wellness: Mind, Body, and Spirit","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","15","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41593","Reproductive Health &amp; Wellness","R","08:00 am-10:45 am","31","08/23-12/01","CO 314"
"41594","Reproductive Health &amp; Wellness","T","08:00 am-10:45 am","28","08/23-12/06","KA 167"
"41595","Reproductive Health &amp; Wellness","R","12:45 pm-03:30 pm","41","08/23-12/01","CO 315"
"41596","Medical-Surgical Nursing II: Nursing Care of Children","T","08:00 am-10:45 am","35","08/23-12/06","CO 312"
"41597","Medical-Surgical Nursing II: Nursing Care of Children","T","12:45 pm-03:30 pm","28","08/23-12/06","CO 312"
"41598","Medical-Surgical Nursing II: Nursing Care of Children","R","08:00 am-10:45 am","35","08/23-12/01","CO 312"
"41677","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","W","07:00 am-04:30 pm","16","08/23-12/07","UCSF "
"41678","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","T","07:00 am-04:30 pm","14","08/23-12/06","HLPC "
"41679","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","T","07:00 am-04:30 pm","13","08/23-12/06","HCHOAK "
"41680","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","W","07:00 am-04:30 pm","14","08/23-12/07","HCHOAK "
"41681","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","R","07:00 am-04:30 pm","14","08/23-12/01","HCHOAK "
"41683","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","T","07:00 am-04:30 pm","13","08/23-12/07","HKSF "
"42188","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children","R","07:00 am-04:30 pm","14","08/23-12/15","HKSF "
"41685","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children - Simulation Lab","T","<abbr title=""To Be Announced"">TBA</abbr>","27","08/23-12/06","ED 315"
"41686","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children - Simulation Lab","W","<abbr title=""To Be Announced"">TBA</abbr>","43","08/23-12/07","ED 315"
"41687","Clinical Lab V: Medical-Surgical Nursing: Care of Women and Children - Simulation Lab","R","<abbr title=""To Be Announced"">TBA</abbr>","28","08/23-12/01","ED 315"
"41599","Complex Care","W","07:30 am-10:20 am","28","08/23-12/07","CO 106"
"41600","Complex Care","W","01:45 pm-04:25 pm","29","08/23-12/07","MH LL5"
"41601","Complex Care","T","09:00 am-11:45 am","19","08/23-12/06","ST 106"
"41604","Senior Seminar","W","11:50 am-01:35 pm","15","08/23-12/07","CO 315"
"41605","Senior Seminar","W","11:50 am-01:35 pm","18","08/23-12/07","LM 141B"
"41606","Senior Seminar","W","11:50 am-01:35 pm","24","08/23-12/07","ED 110"
"41607","Senior Seminar","T","01:00 pm-02:40 pm","19","08/23-12/06","ST 106"
"42707","Senior Seminar: Exit HESI Review","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41688","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","7","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41689","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41690","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41691","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41692","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41693","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41694","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","7","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41695","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41696","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41697","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41698","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41699","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41700","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","7","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41701","Clinical Lab VI: Complex Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42578","Community Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42579","Transitions to Graduate Nursing and Scholarly Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","11","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42448","Transitions to Graduate Nursing and Scholarly Writing","T","02:00 pm-04:00 pm","19","08/30-08/30","<abbr title=""To Be Announced"">TBA</abbr>"
"42451","Transitions to Graduate Nursing and Scholarly Writing","R","02:00 pm-04:00 pm","19","09/01-09/01","<abbr title=""To Be Announced"">TBA</abbr>"
"41702","Introductory Pathophysiology and Pharmacology","R","08:00 am-10:45 am","25","08/23-12/01","SJC 202"
"42313","Foundations of Leadership in the Healthcare Microsystem","T","02:00 pm-03:40 pm","26","08/23-12/06","SJC 203"
"42580","Foundations of Leadership in the Healthcare Microsystem","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41706","Foundations of Leadership in the Healthcare Microsystem","T","02:00 pm-04:00 pm","19","08/23-08/23","<abbr title=""To Be Announced"">TBA</abbr>"
"41707","Foundations of Leadership in the Healthcare Microsystem","R","02:00 pm-04:00 pm","19","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"41713","Healthcare Systems Leadership","T","11:10 am-01:50 pm","22","08/23-12/06","SJC 202"
"41714","Healthcare Systems Leadership","T","12:45 pm-03:30 pm","34","08/23-12/06","KA 363"
"41715","Educator Role","W","10:30 am-11:20 am","21","08/23-12/07","SJC 203"
"41716","Medical-Surgical Nursing I","R","08:00 am-11:15 am","23","08/23-12/01","SJC 203"
"41717","Medical-Surgical Nursing I","F","01:30 pm-04:15 pm","34","08/23-12/02","CO 414"
"42250","Medical-Surgical Nursing I","W","10:00 am-12:40 pm","32","08/23-12/07","CO 317"
"41781","Medical-Surgical Nursing I - Clinical Lab","U","07:00 am-07:00 pm","8","08/23-12/04","HCMDR "
"41782","Medical-Surgical Nursing I - Clinical Lab","W","07:00 am-07:00 pm","8","08/23-12/07","HCMDR "
"41783","Medical-Surgical Nursing I - Clinical Lab","F","07:00 am-07:00 pm","7","08/23-12/02","HCMDR "
"41777","Medical-Surgical Nursing I - Clinical Lab","M","03:00 pm-11:59 pm","8","08/23-12/05","HKOAK "
"41778","Medical-Surgical Nursing I - Clinical Lab","M","07:00 am-04:30 pm","9","08/23-12/05","HSFGH "
"41779","Medical-Surgical Nursing I - Clinical Lab","M","07:00 am-04:30 pm","8","08/23-12/05","MCCCR "
"41780","Medical-Surgical Nursing I - Clinical Lab","M","07:00 am-04:30 pm","9","08/23-12/05","JMHS "
"42251","Medical-Surgical Nursing I - Clinical Lab","M","03:00 pm-11:59 pm","8","08/23-12/07","HKSF "
"42252","Medical-Surgical Nursing I - Clinical Lab","T","03:00 pm-11:59 pm","8","08/23-12/06","MCCCR "
"42253","Medical-Surgical Nursing I - Clinical Lab","T","07:00 am-04:30 pm","8","08/23-12/06","JMHS "
"42254","Medical-Surgical Nursing I - Clinical Lab","M","03:00 pm-11:59 pm","8","08/23-12/05","<abbr title=""To Be Announced"">TBA</abbr>"
"42584","Financial Resource Management in the Microsystem","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","13","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42446","Financial Resource Management in the Microsystem","W","02:00 pm-05:00 pm","16","08/24-08/24","<abbr title=""To Be Announced"">TBA</abbr>"
"41718","Health Assessment","R","11:10 am-12:50 pm","25","08/23-12/01","SJC 202"
"41719","Fundamentals of Nursing: Learning and Reasoning","T","10:00 am-11:40 am","25","08/23-12/06","SJC 203"
"41720","Clinical Outcomes Manager Practicum","R","12:00 pm-12:50 pm","22","08/23-12/01","SJC 203"
"41721","Clinical Outcomes Manager Practicum","F","04:35 pm-05:45 pm","34","08/23-12/02","MH LL5"
"42330","Financial Resource Management","F","01:00 pm-03:45 pm","21","08/23-12/02","RMT RMT"
"41723","Nursing Research","T","08:00 am-10:40 am","22","08/23-12/06","SJC 202"
"41724","Nursing Research","T","04:30 pm-07:15 pm","34","08/23-12/06","ED 306"
"41725","Medical-Surgical Nursing II","W","01:00 pm-03:45 pm","21","08/23-12/07","SJC 203"
"41726","Medical-Surgical Nursing II - Clinical Lab","R","07:00 am-07:00 pm","7","08/23-12/01","HSTJOC "
"41727","Medical-Surgical Nursing II - Clinical Lab","U","07:00 am-07:00 pm","8","08/23-12/04","HSJOC "
"41728","Medical-Surgical Nursing II - Clinical Lab","U","07:00 am-07:00 pm","6","08/23-12/04","MUCI "
"41732","Healthcare Informatics","W","08:00 am-09:50 am","21","08/23-12/07","SJC 203"
"42581","Quality, Improvement and Patient Safety in the Microsystem","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","13","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42447","Quality, Improvement and Patient Safety in the Microsystem","W","02:00 pm-05:00 pm","16","08/31-08/31","<abbr title=""To Be Announced"">TBA</abbr>"
"41733","Clinical Leadership in Mental Health and Community-Based Practice","W","08:30 am-10:20 am","33","08/23-10/23","CO 312"
"41734","Integration and Evaluation of the Clinical Leadership Role","W","01:00 pm-03:45 pm","35","08/23-10/23","CO 313"
"42723","ME-MSN HESI Remediation - R","<abbr title=""To Be Announced"">TBA</abbr>","4","4","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41735","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-10/23","<abbr title=""To Be Announced"">TBA</abbr>"
"41736","Clinical Lab IV: Community and Mental Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-10/23","<abbr title=""To Be Announced"">TBA</abbr>"
"41737","Clinical Lab IV: Community and Mental Health","T","07:00 am-04:30 pm","8","08/23-10/23","JMHS "
"41738","Clinical Lab IV: Community and Mental Health","T","07:00 am-04:30 pm","6","08/23-10/23","SSPF "
"41739","Clinical Lab IV: Community and Mental Health","M","03:00 pm-11:59 pm","5","08/23-10/23","HSFGH "
"41740","Healthcare Policy and Ethics","W","01:00 pm-03:45 pm","23","08/24-08/24","SJC 111"
"41741","Healthcare Policy and Ethics","M","11:45 am-02:15 pm","34","08/23-12/05","ED 110"
"41744","Nurse Leader Roles Synthesis","W","10:00 am-11:40 am","23","08/24-08/24","SJC 111"
"41745","Nurse Leader Roles Synthesis","M","02:30 pm-04:15 pm","34","08/23-12/05","CO 418"
"41746","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","JMHS "
"41747","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41748","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","HLPC "
"41749","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/07","MCCP "
"41750","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41751","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42681","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41753","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41754","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41755","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41756","Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42807","Internship","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","Tuition (Nursing)"
"41761","Applied Assessment and Fundamental Skills Laboratory","S","07:00 am-04:00 pm","8","08/23-12/03","NCAC "
"41762","Applied Assessment and Fundamental Skills Laboratory","W","07:00 am-04:00 pm","9","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
